Time:21:51:26:677  [8] LocationJ RopeEncLoc
Time:21:51:26:678  [9] Profile Rope = 50,0,50,50,2,2
Time:21:51:26:679  [10] Profile.Set 1,Rope
Time:21:52:15:369  [11] 0
Time:21:52:15:732  [12] 0
Time:21:52:15:809  [13] 0
Time:21:52:15:812  [14] 0
Time:21:52:15:813  [14] 1
Time:21:52:15:815  [15] 0
Time:21:52:15:816  [16] 0
Time:21:52:15:834  [17] 0
Time:21:52:19:467  [11] Thread.Abort "MacroThread"
Time:21:52:19:469  [12] Thread.Start "MacroThread"
Time:21:52:19:470  [13] Robot.Attached 1
Time:21:52:19:471  [14] Robot.PowerEnable 1,1
Time:21:52:19:472  [15] Robot.Speed 1,60
Time:21:52:21:409  [17] 1
Time:21:52:22:14  [16] RopeEncLoc=0.000,-90.000,0.000,-90.000,0.000,0.000
Time:21:52:22:17  [17] Move.Joint RopeEncLoc
Time:21:52:31:419  [18] 0 -0.003,-90.001,0.000,-90.001,-0.002,-0.001,0.000,0.000,0.000
Time:21:52:31:519  [19] 0
Time:21:52:31:539  [20] 0
Time:21:52:36:283  [20] 1
Time:21:52:37:739  [18] Robot.WhereAngle 1
Time:21:52:37:741  [19] RopeEncLoc=-15.849,-123.510,-42.626,-35.954,11.610,-27.289
Time:21:52:37:742  [20] Move.Joint RopeEncLoc
Time:21:52:46:294  [21] 0 -15.849,-123.512,-42.623,-35.951,11.609,-27.289,0.000,0.000,0.000
Time:21:52:46:369  [22] 0
Time:21:52:46:391  [23] 0
Time:21:52:51:146  [23] 1
Time:21:52:52:472  [21] Robot.WhereAngle 1
Time:21:52:52:473  [22] RopeEncLoc=-23.632,-133.427,-97.031,3.661,18.712,4.742
Time:21:52:52:474  [23] Move.Joint RopeEncLoc
Time:21:53:1:155  [24] 0 -23.635,-133.430,-97.030,3.663,18.712,4.741,0.000,0.000,0.000
Time:21:53:1:245  [25] 0
Time:21:53:1:264  [26] 0
Time:21:53:4:655  [26] 1
Time:21:53:7:191  [24] Robot.WhereAngle 1
Time:21:53:7:698  [25] RopeEncLoc=-28.900,-153.204,-79.152,-10.784,11.784,22.080
Time:21:53:7:701  [26] Move.Joint RopeEncLoc
Time:21:53:14:665  [27] 0 -28.902,-153.205,-79.150,-10.783,11.781,22.079,0.000,0.000,0.000
Time:21:53:14:740  [28] 0
Time:21:53:14:763  [29] 0
Time:21:53:20:911  [27] Robot.WhereAngle 1
Time:21:53:20:913  [28] RopeEncLoc=-15.292,-150.627,-39.670,-126.105,1.371,22.080
Time:21:53:20:916  [29] Move.Joint RopeEncLoc
Time:21:53:21:613  [29] 1
Time:21:53:31:634  [30] 0 -15.293,-150.627,-39.666,-126.104,1.368,22.080,0.000,0.000,0.000
Time:21:53:31:717  [31] 0
Time:21:53:31:744  [32] 0
Time:21:53:36:319  [32] 1
Time:21:53:37:669  [30] Robot.WhereAngle 1
Time:21:53:38:175  [31] RopeEncLoc=-6.763,-139.177,8.777,-140.351,15.364,44.393
Time:21:53:38:176  [32] Move.Joint RopeEncLoc
Time:21:53:46:350  [33] 0 -6.761,-139.179,8.777,-140.350,15.364,44.393,0.000,0.000,0.000
Time:21:53:46:422  [34] 0
Time:21:53:46:437  [35] 0
Time:21:53:51:372  [35] 1
Time:21:53:52:389  [33] Robot.WhereAngle 1
Time:21:53:52:898  [34] RopeEncLoc=3.718,-142.975,69.503,-109.225,19.549,88.769
Time:21:53:52:903  [35] Move.Joint RopeEncLoc
Time:21:54:1:404  [36] 0 3.717,-142.977,69.505,-109.223,19.549,88.768,0.000,0.000,0.000
Time:21:54:1:493  [37] 0
Time:21:54:1:512  [38] 0
Time:21:54:5:552  [38] 1
Time:21:54:7:638  [36] Robot.WhereAngle 1
Time:21:54:7:639  [37] RopeEncLoc=28.775,-124.314,40.529,-92.485,-13.949,112.967
Time:21:54:7:640  [38] Move.Joint RopeEncLoc
Time:21:54:15:562  [39] 0 28.775,-124.316,40.530,-92.484,-13.951,112.967,0.000,0.000,0.000
Time:21:54:15:629  [40] 0
Time:21:54:15:648  [41] 0
Time:21:54:20:833  [41] 1
Time:21:54:21:835  [39] Robot.WhereAngle 1
Time:21:54:21:836  [40] RopeEncLoc=66.226,-91.967,-29.814,-93.041,-45.529,133.772
Time:21:54:21:838  [41] Move.Joint RopeEncLoc
Time:21:54:30:854  [42] 0 66.226,-91.966,-29.813,-93.040,-45.530,133.771,0.000,0.000,0.000
Time:21:54:30:936  [43] 0
Time:21:54:30:952  [44] 0
Time:21:54:35:383  [44] 1
Time:21:54:37:89  [42] Robot.WhereAngle 1
Time:21:54:37:93  [43] RopeEncLoc=110.240,-96.061,-49.709,-104.664,-60.053,170.827
Time:21:54:37:96  [44] Move.Joint RopeEncLoc
Time:21:54:45:403  [45] 0 110.240,-96.062,-49.707,-104.662,-60.055,170.826,0.000,0.000,0.000
Time:21:54:45:499  [46] 0
Time:21:54:45:523  [47] 0
Time:21:54:49:261  [47] 1
Time:21:54:51:843  [45] Robot.WhereAngle 1
Time:21:54:51:844  [46] RopeEncLoc=131.653,-78.990,-76.124,-119.374,-83.263,197.097
Time:21:54:51:845  [47] Move.Joint RopeEncLoc
Time:21:54:59:271  [48] 0 131.654,-78.990,-76.124,-119.373,-83.265,197.095,0.000,0.000,0.000
Time:21:54:59:356  [49] 0
Time:21:54:59:380  [50] 0
Time:21:55:3:621  [50] 1
Time:21:55:5:558  [48] Robot.WhereAngle 1
Time:21:55:5:559  [49] RopeEncLoc=140.280,-69.727,-94.343,-120.894,-112.486,158.574
Time:21:55:5:560  [50] Move.Joint RopeEncLoc
Time:21:55:13:620  [51] 0 140.280,-69.727,-94.343,-120.894,-112.487,158.571,0.000,0.000,0.000
Time:21:55:13:700  [52] 0
Time:21:55:13:717  [53] 0
Time:21:55:17:588  [53] 1
Time:21:55:19:769  [51] Robot.WhereAngle 1
Time:21:55:19:772  [52] RopeEncLoc=144.752,-97.478,-104.165,-126.089,-141.790,134.496
Time:21:55:19:773  [53] Move.Joint RopeEncLoc
Time:21:55:27:601  [54] 0 144.752,-97.480,-104.165,-126.088,-141.792,134.493,0.000,0.000,0.000
Time:21:55:27:699  [55] 0
Time:21:55:27:721  [56] 0
Time:21:55:32:51  [56] 1
Time:21:55:33:964  [54] Robot.WhereAngle 1
Time:21:55:33:965  [55] RopeEncLoc=150.066,-98.877,-63.853,-104.849,-158.481,93.398
Time:21:55:33:966  [56] Move.Joint RopeEncLoc
Time:21:55:42:40  [57] 0 150.066,-98.880,-63.853,-104.847,-158.482,93.395,0.000,0.000,0.000
Time:21:55:42:108  [58] 0
Time:21:55:42:126  [59] 0
Time:21:55:46:244  [59] 1
Time:21:55:48:152  [57] Robot.WhereAngle 1
Time:21:55:48:154  [58] RopeEncLoc=159.182,-118.334,-84.288,-140.210,-163.390,62.935
Time:21:55:48:155  [59] Move.Joint RopeEncLoc
Time:21:55:56:233  [60] 0 159.182,-118.336,-84.287,-140.208,-163.391,62.932,0.000,0.000,0.000
Time:21:55:56:322  [61] 0
Time:21:55:56:342  [62] 0
Time:21:56:0:114  [62] 1
Time:21:56:2:358  [60] Robot.WhereAngle 1
Time:21:56:2:360  [61] RopeEncLoc=164.689,-145.529,-95.648,-150.662,-165.884,39.512
Time:21:56:2:361  [62] Move.Joint RopeEncLoc
Time:21:56:10:122  [63] 0 164.689,-145.532,-95.646,-150.661,-165.885,39.510,0.000,0.000,0.000
Time:21:56:10:210  [64] 0
Time:21:56:10:232  [65] 0
Time:21:56:14:730  [65] 1
Time:21:56:16:540  [63] Robot.WhereAngle 1
Time:21:56:16:543  [64] RopeEncLoc=168.829,-135.353,-68.656,-104.684,-159.988,25.716
Time:21:56:16:546  [65] Move.Joint RopeEncLoc
Time:21:56:24:763  [66] 0 168.829,-135.354,-68.654,-104.681,-159.988,25.713,0.000,0.000,0.000
Time:21:56:24:846  [67] 0
Time:21:56:24:860  [68] 0
Time:21:56:29:114  [68] 1
Time:21:56:31:249  [66] Robot.WhereAngle 1
Time:21:56:31:250  [67] RopeEncLoc=171.299,-128.585,-29.659,-141.753,-162.051,15.084
Time:21:56:31:251  [68] Move.Joint RopeEncLoc
Time:21:56:39:112  [69] 0 171.300,-128.586,-29.657,-141.752,-162.051,15.081,0.000,0.000,0.000
Time:21:56:39:198  [70] 0
Time:21:56:39:221  [71] 0
Time:21:56:42:722  [71] 1
Time:21:56:45:478  [69] Robot.WhereAngle 1
Time:21:56:45:483  [70] RopeEncLoc=175.211,-121.968,-15.106,-120.044,-169.327,1.557
Time:21:56:45:487  [71] Move.Joint RopeEncLoc
Time:21:56:52:746  [72] 0 175.210,-121.967,-15.102,-120.041,-169.327,1.555,0.000,0.000,0.000
Time:21:56:52:818  [73] 0
Time:21:56:52:841  [74] 0
Time:21:56:56:747  [74] 1
Time:21:56:59:191  [72] Robot.WhereAngle 1
Time:21:56:59:195  [73] RopeEncLoc=178.764,-129.460,14.812,-97.805,-176.112,-8.971
Time:21:56:59:199  [74] Move.Joint RopeEncLoc
Time:21:57:6:767  [75] 0 178.764,-129.460,14.812,-97.804,-176.114,-8.972,0.000,0.000,0.000
Time:21:57:6:864  [76] 0
Time:21:57:6:886  [77] 0
Time:21:57:10:445  [77] 1
Time:21:57:12:922  [75] Robot.WhereAngle 1
Time:21:57:12:924  [76] RopeEncLoc=179.951,-144.521,37.585,-84.102,-187.894,-23.441
Time:21:57:12:926  [77] Move.Joint RopeEncLoc
Time:21:57:20:468  [78] 0 179.949,-144.522,37.587,-84.101,-187.896,-23.443,0.000,0.000,0.000
Time:21:57:20:564  [79] 0
Time:21:57:20:589  [80] 0
Time:21:57:23:576  [80] 1
Time:21:57:26:653  [78] Robot.WhereAngle 1
Time:21:57:26:658  [79] RopeEncLoc=169.062,-155.979,51.045,-74.787,-196.282,-36.035
Time:21:57:26:661  [80] Move.Joint RopeEncLoc
Time:21:57:33:607  [81] 0 169.059,-155.980,51.045,-74.785,-196.284,-36.035,0.000,0.000,0.000
Time:21:57:33:702  [82] 0
Time:21:57:33:727  [83] 0
Time:21:57:37:667  [83] 1
Time:21:57:39:859  [81] Robot.WhereAngle 1
Time:21:57:39:860  [82] RopeEncLoc=172.062,-181.943,81.790,-98.810,-190.890,-52.718
Time:21:57:39:861  [83] Move.Joint RopeEncLoc
Time:21:57:47:687  [84] 0 172.061,-181.944,81.793,-98.809,-190.890,-52.719,0.000,0.000,0.000
Time:21:57:47:753  [85] 0
Time:21:57:47:773  [86] 0
Time:21:57:51:836  [86] 1
Time:21:57:54:93  [84] Robot.WhereAngle 1
Time:21:57:54:94  [85] RopeEncLoc=169.062,-147.908,50.624,-120.011,-180.310,-71.711
Time:21:57:54:96  [86] Move.Joint RopeEncLoc
Time:21:58:1:832  [87] 0 169.061,-147.908,50.624,-120.009,-180.311,-71.711,0.000,0.000,0.000
Time:21:58:1:919  [88] 0
Time:21:58:1:942  [89] 0
Time:21:58:6:810  [89] 1
Time:21:58:8:306  [87] Robot.WhereAngle 1
Time:21:58:8:307  [88] RopeEncLoc=157.431,-135.041,-7.887,-96.757,-175.225,-87.550
Time:21:58:8:309  [89] Move.Joint RopeEncLoc
Time:21:58:16:810  [90] 0 157.429,-135.041,-7.887,-96.755,-175.225,-87.550,0.000,0.000,0.000
Time:21:58:16:899  [91] 0
Time:21:58:16:919  [92] 0
Time:21:58:20:959  [92] 1
Time:21:58:23:41  [90] Robot.WhereAngle 1
Time:21:58:23:44  [91] RopeEncLoc=148.823,-117.521,-29.276,-130.156,-187.419,-108.955
Time:21:58:23:46  [92] Move.Joint RopeEncLoc
Time:21:58:30:990  [93] 0 148.822,-117.522,-29.276,-130.156,-187.419,-108.955,0.000,0.000,0.000
Time:21:58:31:79  [94] 0
Time:21:58:31:99  [95] 0
Time:21:58:34:568  [95] 1
Time:21:58:37:246  [93] Robot.WhereAngle 1
Time:21:58:37:249  [94] RopeEncLoc=139.138,-138.588,-47.235,-140.112,-195.160,-122.522
Time:21:58:37:252  [95] Move.Joint RopeEncLoc
Time:21:58:44:591  [96] 0 139.135,-138.589,-47.233,-140.111,-195.162,-122.522,0.000,0.000,0.000
Time:21:58:44:676  [97] 0
Time:21:58:44:700  [98] 0
Time:21:58:48:428  [98] 1
Time:21:58:50:936  [96] Robot.WhereAngle 1
Time:21:58:50:937  [97] RopeEncLoc=132.836,-161.291,-57.419,-113.896,-188.402,-134.911
Time:21:58:50:939  [98] Move.Joint RopeEncLoc
Time:21:58:58:438  [99] 0 132.836,-161.292,-57.419,-113.896,-188.402,-134.913,0.000,0.000,0.000
Time:21:58:58:531  [100] 0
Time:21:58:58:546  [101] 0
Time:21:59:2:731  [101] 1
Time:21:59:4:653  [99] Robot.WhereAngle 1
Time:21:59:4:655  [100] RopeEncLoc=127.002,-138.037,-94.470,-124.234,-196.427,-149.886
Time:21:59:4:657  [101] Move.Joint RopeEncLoc
Time:21:59:12:741  [102] 0 126.999,-138.039,-94.470,-124.233,-196.429,-149.886,0.000,0.000,0.000
Time:21:59:12:813  [103] 0
Time:21:59:12:837  [104] 0
Time:21:59:16:317  [104] 1
Time:21:59:18:847  [102] Robot.WhereAngle 1
Time:21:59:18:848  [103] RopeEncLoc=113.556,-116.686,-115.721,-137.028,-211.919,-166.850
Time:21:59:18:849  [104] Move.Joint RopeEncLoc
Time:21:59:26:318  [105] 0 113.553,-116.686,-115.720,-137.027,-211.921,-166.851,0.000,0.000,0.000
Time:21:59:26:389  [106] 0
Time:21:59:26:416  [107] 0
Time:21:59:29:762  [107] 1
Time:21:59:32:568  [105] Robot.WhereAngle 1
Time:21:59:32:569  [106] RopeEncLoc=108.598,-98.788,-134.754,-124.799,-220.704,-178.316
Time:21:59:32:570  [107] Move.Joint RopeEncLoc
Time:21:59:39:793  [108] 0 108.596,-98.788,-134.753,-124.798,-220.706,-178.316,0.000,0.000,0.000
Time:21:59:39:871  [109] 0
Time:21:59:39:892  [110] 0
Time:21:59:44:770  [110] 1
Time:21:59:46:273  [108] Robot.WhereAngle 1
Time:21:59:46:278  [109] RopeEncLoc=98.298,-90.995,-75.872,-143.860,-245.812,-188.441
Time:21:59:46:283  [110] Move.Joint RopeEncLoc
Time:21:59:54:803  [111] 0 98.295,-90.996,-75.869,-143.860,-245.814,-188.442,0.000,0.000,0.000
Time:21:59:54:873  [112] 0
Time:21:59:54:889  [113] 0
Time:21:59:59:353  [113] 1
Time:22:0:0:978  [111] Robot.WhereAngle 1
Time:22:0:0:979  [112] RopeEncLoc=82.807,-105.757,-44.466,-188.742,-266.492,-195.277
Time:22:0:0:980  [113] Move.Joint RopeEncLoc
Time:22:0:9:353  [114] 0 82.807,-105.758,-44.462,-188.740,-266.494,-195.277,0.000,0.000,0.000
Time:22:0:9:424  [115] 0
Time:22:0:9:439  [116] 0
Time:22:0:12:953  [116] 1
Time:22:0:15:691  [114] Robot.WhereAngle 1
Time:22:0:15:692  [115] RopeEncLoc=63.213,-115.716,-22.492,-201.726,-285.441,-209.993
Time:22:0:15:693  [116] Move.Joint RopeEncLoc
Time:22:0:22:929  [117] 0 63.209,-115.718,-22.490,-201.725,-285.443,-209.994,0.000,0.000,0.000
Time:22:0:23:5  [118] 0
Time:22:0:23:28  [119] 0
Time:22:0:27:394  [119] 1
Time:22:0:28:918  [117] Robot.WhereAngle 1
Time:22:0:29:425  [118] RopeEncLoc=59.735,-98.952,-27.959,-171.190,-327.587,-224.144
Time:22:0:29:426  [119] Move.Joint RopeEncLoc
Time:22:0:37:425  [120] 0 59.732,-98.952,-27.957,-171.187,-327.587,-224.145,0.000,0.000,0.000
Time:22:0:37:518  [121] 0
Time:22:0:37:545  [122] 0
Time:22:0:41:69  [122] 1
Time:22:0:43:646  [120] Robot.WhereAngle 1
Time:22:0:43:649  [121] RopeEncLoc=52.984,-91.534,-43.216,-160.850,-343.891,-202.010
Time:22:0:43:651  [122] Move.Joint RopeEncLoc
Time:22:0:51:102  [123] 0 52.982,-91.533,-43.217,-160.847,-343.891,-202.010,0.000,0.000,0.000
Time:22:0:51:190  [124] 0
Time:22:0:51:210  [125] 0
Time:22:0:55:350  [125] 1
Time:22:0:57:345  [123] Robot.WhereAngle 1
Time:22:0:57:349  [124] RopeEncLoc=26.162,-86.362,-47.203,-124.974,-353.672,-186.235
Time:22:0:57:353  [125] Move.Joint RopeEncLoc
Time:22:1:5:369  [126] 0 26.157,-86.363,-47.204,-124.972,-353.674,-186.235,0.000,0.000,0.000
Time:22:1:5:438  [127] 0
Time:22:1:5:456  [128] 0
Time:22:1:10:22  [128] 1
Time:22:1:11:561  [126] Robot.WhereAngle 1
Time:22:1:11:565  [127] RopeEncLoc=2.305,-75.571,-66.300,-76.628,-323.039,-174.560
Time:22:1:11:568  [128] Move.Joint RopeEncLoc
Time:22:1:20:67  [129] 0 2.302,-75.569,-66.299,-76.625,-323.039,-174.558,0.000,0.000,0.000
Time:22:1:20:164  [130] 0
Time:22:1:20:185  [131] 0
Time:22:1:23:888  [131] 1
Time:22:1:26:279  [129] Robot.WhereAngle 1
Time:22:1:26:281  [130] RopeEncLoc=-1.388,-66.909,-67.989,-90.632,-297.235,-152.240
Time:22:1:26:282  [131] Move.Joint RopeEncLoc
Time:22:1:33:909  [132] 0 -1.391,-66.908,-67.989,-90.632,-297.235,-152.240,0.000,0.000,0.000
Time:22:1:34:5  [133] 0
Time:22:1:34:29  [134] 0
Time:22:1:37:790  [134] 1
Time:22:1:39:996  [132] Robot.WhereAngle 1
Time:22:1:39:997  [133] RopeEncLoc=-5.703,-93.693,-51.959,-115.510,-293.710,-139.029
Time:22:1:40:501  [134] Move.Joint RopeEncLoc
Time:22:1:47:822  [135] 0 -5.703,-93.695,-51.958,-115.510,-293.710,-139.028,0.000,0.000,0.000
Time:22:1:47:894  [136] 0
Time:22:1:47:921  [137] 0
Time:22:1:52:520  [137] 1
Time:22:1:54:208  [135] Robot.WhereAngle 1
Time:22:1:54:209  [136] RopeEncLoc=43.648,-101.920,-50.276,-148.093,-256.206,-123.362
Time:22:1:54:210  [137] Move.Joint RopeEncLoc
Time:22:2:2:529  [138] 0 43.648,-101.922,-50.273,-148.092,-256.207,-123.362,0.000,0.000,0.000
Time:22:2:2:619  [139] 0
Time:22:2:2:637  [140] 0
Time:22:2:7:214  [140] 1
Time:22:2:8:930  [138] Robot.WhereAngle 1
Time:22:2:8:933  [139] RopeEncLoc=71.767,-92.963,-42.275,-196.847,-237.193,-101.708
Time:22:2:8:933  [140] Move.Joint RopeEncLoc
Time:22:2:17:203  [141] 0 71.764,-92.965,-42.274,-196.846,-237.194,-101.709,0.000,0.000,0.000
Time:22:2:17:279  [142] 0
Time:22:2:17:301  [143] 0
Time:22:2:21:94  [143] 1
Time:22:2:23:688  [141] Robot.WhereAngle 1
Time:22:2:23:692  [142] RopeEncLoc=99.417,-108.849,-16.955,-191.809,-212.395,-92.859
Time:22:2:23:695  [143] Move.Joint RopeEncLoc
Time:22:2:31:93  [144] 0 99.415,-108.849,-16.955,-191.807,-212.395,-92.859,0.000,0.000,0.000
Time:22:2:31:168  [145] 0
Time:22:2:31:191  [146] 0
Time:22:2:35:386  [146] 1
Time:22:2:37:433  [144] Robot.WhereAngle 1
Time:22:2:37:434  [145] RopeEncLoc=109.656,-123.010,5.438,-154.474,-198.858,-77.800
Time:22:2:37:435  [146] Move.Joint RopeEncLoc
Time:22:2:45:398  [147] 0 109.656,-123.012,5.440,-154.471,-198.858,-77.800,0.000,0.000,0.000
Time:22:2:45:483  [148] 0
Time:22:2:45:506  [149] 0
Time:22:2:49:892  [149] 1
Time:22:2:51:646  [147] Robot.WhereAngle 1
Time:22:2:51:648  [148] RopeEncLoc=93.623,-130.535,22.616,-148.395,-156.333,-65.882
Time:22:2:51:649  [149] Move.Joint RopeEncLoc
Time:22:2:59:882  [150] 0 93.623,-130.537,22.618,-148.393,-156.333,-65.882,0.000,0.000,0.000
Time:22:2:59:955  [151] 0
Time:22:2:59:979  [152] 0
Time:22:3:3:941  [152] 1
Time:22:3:6:356  [150] Robot.WhereAngle 1
Time:22:3:6:357  [151] RopeEncLoc=78.102,-141.255,53.820,-131.365,-127.829,-46.560
Time:22:3:6:358  [152] Move.Joint RopeEncLoc
Time:22:3:13:953  [153] 0 78.100,-141.255,53.823,-131.364,-127.828,-46.559,0.000,0.000,0.000
Time:22:3:14:24  [154] 0
Time:22:3:14:39  [155] 0
Time:22:3:17:676  [155] 1
Time:22:3:20:68  [153] Robot.WhereAngle 1
Time:22:3:20:69  [154] RopeEncLoc=67.254,-158.104,77.892,-116.030,-103.395,-32.711
Time:22:3:20:70  [155] Move.Joint RopeEncLoc
Time:22:3:27:699  [156] 0 67.250,-158.106,77.894,-116.027,-103.395,-32.710,0.000,0.000,0.000
Time:22:3:27:801  [157] 0
Time:22:3:27:819  [158] 0
Time:22:3:31:567  [158] 1
Time:22:3:33:783  [156] Robot.WhereAngle 1
Time:22:3:33:787  [157] RopeEncLoc=60.820,-140.999,89.723,-126.728,-76.608,-23.996
Time:22:3:34:289  [158] Move.Joint RopeEncLoc
Time:22:3:41:588  [159] 0 60.818,-140.999,89.722,-126.729,-76.608,-23.996,0.000,0.000,0.000
Time:22:3:41:660  [160] 0
Time:22:3:41:675  [161] 0
Time:22:3:45:546  [161] 1
Time:22:3:47:973  [159] Robot.WhereAngle 1
Time:22:3:47:977  [160] RopeEncLoc=49.175,-119.484,60.341,-135.426,-60.258,-5.628
Time:22:3:47:980  [161] Move.Joint RopeEncLoc
Time:22:3:55:558  [162] 0 49.172,-119.487,60.340,-135.426,-60.259,-5.629,0.000,0.000,0.000
Time:22:3:55:654  [163] 0
Time:22:3:55:679  [164] 0
Time:22:3:59:720  [164] 1
Time:22:4:1:695  [162] Robot.WhereAngle 1
Time:22:4:1:696  [163] RopeEncLoc=43.859,-103.850,26.784,-123.888,-44.840,10.738
Time:22:4:1:697  [164] Move.Joint RopeEncLoc
Time:22:4:9:739  [165] 0 43.856,-103.849,26.785,-123.885,-44.839,10.737,0.000,0.000,0.000
Time:22:4:9:814  [166] 0
Time:22:4:9:837  [167] 0
Time:22:4:13:843  [167] 1
Time:22:4:15:910  [165] Robot.WhereAngle 1
Time:22:4:15:913  [166] RopeEncLoc=11.262,-91.462,-4.062,-119.010,-28.093,24.439
Time:22:4:15:917  [167] Move.Joint RopeEncLoc
Time:22:4:23:840  [168] 0 11.260,-91.464,-4.061,-119.008,-28.093,24.438,0.000,0.000,0.000
Time:22:4:23:928  [169] 0
Time:22:4:23:948  [170] 0
Time:22:4:27:552  [170] 1
Time:22:4:30:162  [168] Robot.WhereAngle 1
Time:22:4:30:166  [169] RopeEncLoc=-12.434,-83.197,-27.489,-130.500,-4.462,34.901
Time:22:4:30:170  [170] Move.Joint RopeEncLoc
Time:22:4:37:550  [171] 0 -12.437,-83.196,-27.488,-130.500,-4.461,34.902,0.000,0.000,0.000
Time:22:4:37:636  [172] 0
Time:22:4:37:658  [173] 0
Time:22:4:42:111  [173] 1
Time:22:4:43:873  [171] Robot.WhereAngle 1
Time:22:4:43:874  [172] RopeEncLoc=-8.332,-76.770,-45.970,-85.871,7.400,53.630
Time:22:4:43:876  [173] Move.Joint RopeEncLoc
Time:22:4:52:131  [174] 0 -8.332,-76.770,-45.970,-85.869,7.400,53.628,0.000,0.000,0.000
Time:22:4:52:221  [175] 0
Time:22:4:52:241  [176] 0
Time:22:4:56:68  [176] 1
Time:22:4:58:583  [174] Robot.WhereAngle 1
Time:22:4:58:584  [175] RopeEncLoc=-0.440,-105.241,-62.249,-113.885,18.522,70.229
Time:22:4:58:586  [176] Move.Joint RopeEncLoc
Time:22:5:6:102  [177] 0 -0.440,-105.243,-62.247,-113.884,18.522,70.227,0.000,0.000,0.000
Time:22:5:6:188  [178] 0
Time:22:5:6:209  [179] 0
Time:22:5:11:315  [179] 1
Time:22:5:12:297  [177] Robot.WhereAngle 1
Time:22:5:12:299  [178] RopeEncLoc=5.307,-105.241,4.801,-84.493,3.842,85.432
Time:22:5:12:302  [179] Move.Joint RopeEncLoc
Time:22:5:21:323  [180] 0 5.307,-105.241,4.802,-84.490,3.840,85.431,0.000,0.000,0.000
Time:22:5:21:400  [181] 0
Time:22:5:21:422  [182] 0
Time:22:5:25:193  [182] 1
Time:22:5:27:515  [180] Robot.WhereAngle 1
Time:22:5:27:516  [181] RopeEncLoc=15.503,-95.442,-22.216,-62.312,-8.405,94.872
Time:22:5:27:517  [182] Move.Joint RopeEncLoc
Time:22:5:35:213  [183] 0 15.500,-95.442,-22.216,-62.310,-8.407,94.871,0.000,0.000,0.000
Time:22:5:35:286  [184] 0
Time:22:5:35:312  [185] 0
Time:22:5:38:728  [185] 1
Time:22:5:41:243  [183] Robot.WhereAngle 1
Time:22:5:41:749  [184] RopeEncLoc=25.684,-85.706,-42.441,-43.897,-16.151,109.183
Time:22:5:41:754  [185] Move.Joint RopeEncLoc
Time:22:5:48:740  [186] 0 25.683,-85.705,-42.439,-43.894,-16.153,109.181,0.000,0.000,0.000
Time:22:5:48:836  [187] 0
Time:22:5:48:860  [188] 0
Time:22:5:52:630  [188] 1
Time:22:5:54:956  [186] Robot.WhereAngle 1
Time:22:5:54:957  [187] RopeEncLoc=37.912,-106.868,-37.299,-16.762,-30.105,96.383
Time:22:5:54:959  [188] Move.Joint RopeEncLoc
Time:22:6:2:650  [189] 0 37.912,-106.869,-37.296,-16.761,-30.106,96.382,0.000,0.000,0.000
Time:22:6:2:742  [190] 0
Time:22:6:2:759  [191] 0
Time:22:6:7:426  [191] 1
Time:22:6:8:690  [189] Robot.WhereAngle 1
Time:22:6:9:198  [190] RopeEncLoc=20.170,-115.124,14.202,-3.932,0.512,80.605
Time:22:6:9:199  [191] Move.Joint RopeEncLoc
Time:22:6:17:426  [192] 0 20.168,-115.126,14.203,-3.930,0.511,80.603,0.000,0.000,0.000
Time:22:6:17:493  [193] 0
Time:22:6:17:512  [194] 0
Time:22:6:22:906  [194] 1
Time:22:6:23:408  [192] Robot.WhereAngle 1
Time:22:6:23:914  [193] RopeEncLoc=6.271,-93.528,14.202,-79.839,0.512,80.603
Time:22:6:23:916  [194] Move.Joint RopeEncLoc
Time:22:6:32:906  [195] 0 6.269,-93.527,14.203,-79.838,0.511,80.601,0.000,0.000,0.000
Time:22:6:39:162  [195] Robot.WhereAngle 1
Time:22:10:59:143  [1] 0
Time:22:10:59:163  [2] 0
Time:22:10:59:166  [3] 0
Time:22:10:59:169  [4] 0
Time:22:10:59:171  [5] 0
Time:22:10:59:173  [6] 0
Time:22:10:59:175  [6] 1
Time:22:10:59:176  [7] 0
Time:22:10:59:178  [8] 0
Time:22:10:59:181  [9] 0
Time:22:10:59:184  [10] 0
Time:22:11:0:353  [1] System.Login 0
Time:22:11:4:922  [2] Thread.Abort "MacroThread"
Time:22:11:4:923  [3] Thread.Start "MacroThread"
Time:22:11:4:925  [4] Robot.Attached 1
Time:22:11:5:630  [5] System.ClearVariables
Time:22:11:5:632  [6] Robot.PowerEnable 1,1
Time:22:11:5:980  [7] Robot.Home 1
Time:22:11:5:982  [8] LocationJ RopeEncLoc
Time:22:11:5:983  [9] Profile Rope = 50,0,50,50,2,2
Time:22:11:5:984  [10] Profile.Set 1,Rope
Time:22:11:24:34  [11] 0
Time:22:11:24:35  [12] 0
Time:22:11:24:109  [13] 0
Time:22:11:24:111  [14] 0
Time:22:11:24:112  [14] 1
Time:22:11:24:113  [15] 0
Time:22:11:24:114  [16] 0
Time:22:11:24:132  [17] 0
Time:22:11:28:286  [11] Thread.Abort "MacroThread"
Time:22:11:28:291  [12] Thread.Start "MacroThread"
Time:22:11:28:294  [13] Robot.Attached 1
Time:22:11:28:297  [14] Robot.PowerEnable 1,1
Time:22:11:28:299  [15] Robot.Speed 1,60
Time:22:11:29:697  [17] 1
