build,HE3-V3-CRAIG-MDH-ANALYTIC-LASER-PRIOR-20260825-R6.3
status,1
iterations,4
active_count,15
rank,15
condition,2156.9927695394
mae_before_mm,2.30539309001959
mae_after_mm,1.92878251809382
max_before_mm,6.1895977741323
max_after_mm,5.35481994063214
laser_reference_count,8
laser_reference_source,2.HE3_laser_calibration_dataset
laser_design_d_mm,0|49|493|-120|317|0|93
controller_mdh_alpha_deg,0|90|-90|90|-90|90|-90
legacy_sdh_alpha_deg,90|-90|90|-90|90|-90|0
laser_population_d2_d5_max_span_mm,1.798
laser_population_alpha_q_max_span_deg,1.079407
terminal_structure_d7_mm,93
tool_offset_mm,49
terminal_effective_mm,142
q6_sensitivity_rms_mm_per_deg,1.08983026376654
alpha6_sensitivity_rms_mm_per_deg,1.08012079789464
q7_sensitivity_rms_mm_per_deg,0
q6_alpha6_column_cosine,-0.0989940098549704
q6_candidate_active,1
iteration,mae_mm,max_mm,step_scale,d1_mm,d2_mm,d3_mm,d4_mm,d5_mm,d6_mm,d7_mm,alpha1_deg,alpha2_deg,alpha3_deg,alpha4_deg,alpha5_deg,alpha6_deg,alpha7_deg,q0_1_deg,q0_2_deg,q0_3_deg,q0_4_deg,q0_5_deg,q0_6_deg,q0_7_deg
0,2.30539309001959,6.1895977741323,0,0,49,493,-120,317,0,142,0,90,-90,90,-90,90,-90,0,0,0,0,0,0,0
1,2.00154578188941,5.52118781370514,0.125,0,48.7518655728865,493.748119919466,-117.6229715933,318.056767201283,0,142,0,89.8477043091392,-89.7978800995705,89.5926694276596,-90.3444977767533,90.7045327979908,-90.7881453261897,0,0.100785318368998,0.0624738049478043,-0.0892040127170127,0.313649680391083,0.00174088663659979,0
2,1.93824763211043,5.37663718222836,0.03125,0,48.6966424077996,493.914119534033,-117.08962682886,318.294498318806,0,142,0,89.8146707104344,-89.7537015810542,89.5031548769731,-90.4205872970498,90.840410750881,-90.942541747773,0,0.123065926387912,0.0785163574573717,-0.10841248584919,0.382316776843055,0.00198658273659611,0
3,1.93066791352203,5.35916916041979,0.00390625,0,48.6899371154108,493.934268726983,-117.024783643836,318.323475541755,0,142,0,89.8106811829188,-89.7483568871893,89.4923113037748,-90.4298022589465,90.8564021273893,-90.9607806611588,0,0.125768725732233,0.0805233204846552,-0.110727959209654,0.390624688844403,0.00201460731571498,0
4,1.92878251809382,5.35481994063214,0.0009765625,0,48.6882668240616,493.93928772973,-117.008628881021,318.330697286727,0,142,0,89.8096880342861,-89.747026107192,89.4896109146036,-90.4320969534053,90.8603705283667,-90.9653088978907,0,0.126441923392482,0.0810250285264197,-0.111304238773495,0.39269328728871,0.0020215394952695,0
result_slot,value_before_gui_unit_conversion
0,0
1,0
2,0
3,-0.117008628881021
4,0.318330697286727
5,0.142
6,-0
7,-0.126441923392482
8,-0.0810250285264197
9,0.111304238773495
10,-0.39269328728871
11,-0.0020215394952695
point,rope_raw_mm,rope_with_fixed_offset_mm,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,q7_rad,sample_std_mm,residual_before_mm,residual_after_mm
1,907.24363,969.74363,0,1.74532922222222e-05,0,-1.5707963,0,3.49065844444444e-05,0,0,2.18003137865452,1.80179222094756
2,854.285113,916.785113,-0.211167382596667,-0.0485899655466667,0.08843583169,-1.48075476542556,-0.309080351963333,-0.0693419299988889,-0.0878598730466667,0,2.25449773734843,1.81998488568924
3,999.792939,1062.292939,-0.0839677888811111,0.159645263956667,0.134756869247778,-1.75759888665444,-0.68408178865,-0.0510159731655556,0.282498987908889,0,2.47774441112836,2.08493973106227
4,1096.98884,1159.48884,-0.00417133684111111,0.402996517411111,0.101543254148889,-1.91373603887444,-0.849940424637778,-0.130428452776667,0.485794935713333,0,1.63196588662418,1.42779256830483
5,1022.134484,1084.634484,-0.191288082755556,0.317894264535556,0.121928699464444,-1.73042411066444,-0.474048870047778,-0.185615762783333,0.773564817873333,0.00171930212871705,1.41691793918763,1.14510740997953
6,1001.105496,1063.605496,-0.290859114883333,0.253282176728889,0.217590194134444,-1.70009028878222,-0.396695878918889,-0.0412246762288889,1.20490548185333,0,1.97628564142383,1.6244257462863
7,1028.026953,1090.526953,-0.200730313847778,0.265883453713333,0.188547915876667,-1.80992385673667,-0.256720475296667,0.02780309451,0.782082024477778,0,2.02743449969756,1.67623779437154
8,949.034885,1011.534885,-0.123743841855556,0.101595614025556,0.121928699464444,-1.62963134808111,-0.426069769728889,0.11482520953,1.20528945428222,0,2.59330104014066,2.16827385009521
9,979.332491,1041.832491,0.00804596771444444,0.172717779831111,-0.0494451768655556,-1.85160231856333,-0.258343631473333,0.131353477264444,0.837897653004445,0,1.85206099157487,1.49124787006349
10,943.90047,1006.40047,0.11702432435,-0.00418879013333333,-0.00905825866333333,-1.63265076763556,-0.0704589407011111,0.146014242731111,0.498518385743333,0,2.1437138471514,1.82079516511968
11,788.492314,850.992314,0.229912218443333,-0.266930651246667,-0.286809951087778,-1.01171499024556,-0.0704589407011111,-0.196733509928889,0.923261705263333,0,1.81856967558791,1.54783286722038
12,729.118411,791.618411,0.10335839654,-0.505394982878889,-0.286809951087778,-1.04513804485111,-0.445198578004444,-0.00509636132888889,1.42268766220222,0,2.67512470593168,2.1701383931807
13,783.147329,845.647329,0.10335839654,-0.25195572652,-0.223716299704444,-1.30559352468333,-0.0478918338577778,0.09251990207,1.06438902617222,0,1.81706277641092,1.53426292076042
14,900.993192,963.493192,0.170675744641111,0.0703891275322222,-0.223733752996667,-1.59395681877889,-0.46212827146,0.172141821187778,1.45286440445444,0,1.97480504436098,1.7481720726078
15,927.26188,989.76188,0.453837957654444,0.158091920948889,-0.461325420017778,-1.72073753348111,-0.171583315836667,0.0621686268955556,0.395718494554444,0,0.371646256430602,0.270417081209007
16,910.124939,972.624939,0.628074173908889,0.158074467656667,-0.654358831995555,-1.74204800328444,-0.229877311858889,0.134320536942222,-0.108978356635556,0,0.176960639617252,0.130929820747472
17,885.519759,948.019759,-0.284261770423333,0.158074467656667,-0.15330971888,-1.40415226586222,0.853308910036667,-0.406312642933333,-0.108978356635556,0,2.08535530919807,1.84706189072303
18,766.543834,829.043834,-0.445722176771111,-0.117844629084444,-0.15330971888,-1.08653725400222,1.31826461483667,-0.771592595852222,-1.05901341216778,0,3.00912120877239,2.46198832687172
19,716.452587,778.952587,-0.515552798952222,-0.382471445757778,0.214762760794444,-1.08651980071,1.31824716154444,-0.582957413514445,-1.25408885933556,0,5.08082314042702,4.37765224263176
20,822.036218,884.536218,-0.350462107822222,-0.10744246692,0.189333314026667,-1.40411735927778,1.53440618571667,-0.0903731471266667,-1.45303893737667,0,1.96026956790707,1.60840684945518
21,797.645118,860.145118,-0.558191191851111,-0.182613796521111,0.301191463878889,-1.44157212438667,1.47571076397333,-0.116902151304444,-1.51567880316222,0,2.7399759646809,2.29855453791528
22,780.360778,842.860778,-0.743283355867778,-0.240384193776667,0.371091899228889,-1.42612596077,1.36540595712889,-0.228620674818889,-1.60570288444444,0,2.91759235089972,2.37929286645422
23,751.389766,813.889766,-0.859417562314444,-0.349100751028889,0.4932300382,-1.34008123011444,1.42387448607333,-0.275639844065556,-1.63238896825222,0,2.83260415874831,2.31196274600276
24,748.855899,811.355899,-0.892735897166667,-0.452022815263333,0.680573676913333,-1.31618767306222,1.36282286988,-0.251676473844444,-1.75656914241333,0,3.59102687162471,3.05569075256762
25,716.308697,778.808697,-0.943158458396667,-0.570164150315556,0.69083621274,-1.21207878495667,1.35352026512556,-0.215216546392222,-1.80556053368111,0,2.50138780136422,2.09019494772655
26,733.119253,795.619253,-0.980665583382222,-0.404724393341111,0.69083621274,-1.23712425929556,1.31878821360333,-0.271032174918889,-1.84196810125667,0,2.08635795828693,1.72341365738971
27,753.667439,816.167439,-1.01342541288333,-0.3125884637,0.69083621274,-1.26562548549444,1.25855690214444,-0.257244074063333,-1.88588058448778,0,1.911695860219,1.61427688974214
28,801.091458,863.591458,-1.04724989321,-0.189246047565556,0.69083621274,-1.38984056624,1.34964563425222,-0.311314373367778,-1.95792777478111,0,2.11702045073703,1.72207940107527
29,825.812452,888.312452,-1.10788263039,-0.107791532764444,0.662492066171111,-1.44740152398889,1.30719922756778,-0.366257337283333,-2.01493022717889,0,2.00589532346762,1.63169857170564
30,842.440514,904.940514,-1.17034796325333,-0.05152211864,0.666820482642222,-1.47707212076667,1.22813581380111,-0.3832742972,-2.07020480364667,0,1.83462910237808,1.51196594919512
31,865.662947,928.162947,-1.19281035034333,-0.0655720188788889,0.959355113578889,-1.47707212076667,1.22813581380111,-0.0900764411588889,-2.00742531152333,0,1.95876788785443,1.68682512869023
32,859.773988,922.273988,-1.24190646136444,-0.0865683294222222,0.965690658655555,-1.50215250169,1.22813581380111,-0.124302347206667,-1.95342482538778,0,1.90620236716066,1.64531621816411
33,922.95571,985.45571,-1.15137623460778,0.04194026121,0.965690658655555,-1.56753253435444,1.32287228398333,-0.0918043170888889,-1.88300079127111,0.00171930212871705,2.49408834992049,2.09694973060504
34,941.531551,1004.031551,-1.11545735921444,0.0553967495133333,0.983964255612222,-1.57926114672778,1.46146887752,-0.0709650861755556,-1.79688624744667,0,2.71795621075754,2.2890453715716
35,968.64954,1031.14954,-1.00153972088,0.0716108579877778,0.988746457681111,-1.57924369343556,1.47829385122222,0.0941081516622222,-1.74375842592222,0,2.56985308044988,2.17046610970462
36,934.210711,996.710711,-0.957906490324444,-0.0275936550033333,0.975813568144444,-1.57678277923222,1.41577615848222,0.175231053911111,-1.68310823545,0,2.23884117297013,1.92691626617636
37,942.251,1004.751,-0.840986885727778,-0.04932300382,0.950139775285556,-1.56220928022667,1.37305049912222,0.243141813947778,-1.62050327624889,0,1.89708205358885,1.55016375462202
38,926.093213,988.593213,-0.818000899871111,-0.0911236386922222,0.934553985331111,-1.56219182693444,1.35702837686222,0.287996774958889,-1.55953892651667,0,1.95010624909764,1.66368109545001
39,905.102829,967.602829,-0.78822558334,-0.149103475454444,0.934553985331111,-1.53030466204444,1.27292096164333,0.314037086954444,-1.43925083652111,0,1.70223754835153,1.39797460858682
40,883.270162,945.770162,-0.726598008503333,-0.185109617308889,0.886156005998889,-1.47934104875556,1.26304239824556,0.336185314784444,-1.35039612581778,0,1.77305820844309,1.46963116609067
41,874.096301,936.596301,-0.63507294409,-0.239127556736667,0.845507288413333,-1.46009006743444,1.18197185587333,0.336202768076667,-1.28639490323889,0,1.9146231093814,1.54905633689506
42,866.364849,928.864849,-0.593900627737778,-0.270246776768889,0.824807683837778,-1.44448682418778,1.06712919305111,0.329867223,-1.21584869607667,0,1.98370196219311,1.56174317635027
43,864.806626,927.306626,-0.549063120018889,-0.28855528031,0.807022779063333,-1.44967045197778,1.00344212973222,0.402211119261111,-1.13442908786,0,1.90086141170043,1.51918593120859
